subject,related_queries,value,keyword,category,keyword1,hits_t
21,top,colchicina posologia,Colchicina,0,Colchicina,505.5
16,top,colchicina como tomar,Colchicina,0,Colchicina,505.5
16,top,colchicina 1 mg,Colchicina,0,Colchicina,505.5
16,top,colchicina seid,Colchicina,0,Colchicina,505.5
16,top,que es la colchicina,Colchicina,0,Colchicina,505.5
16,top,dosis de colchicina,Colchicina,0,Colchicina,505.5
16,top,colchicina pret,Colchicina,0,Colchicina,505.5
14,top,colchicina 0.5 mg,Colchicina,0,Colchicina,505.5
14,top,colchicina 0 5 mg,Colchicina,0,Colchicina,505.5
13,top,remedio colchicina,Colchicina,0,Colchicina,505.5
Breakout,rising,colchicina coronavirus,Colchicina,0,Colchicina,505.5
Breakout,rising,colchicina covid,Colchicina,0,Colchicina,505.5
+150%,rising,colchicina presentacion,Colchicina,0,Colchicina,505.5
+140%,rising,colchicina 0 5 mg,Colchicina,0,Colchicina,505.5
+130%,rising,colchicina seid,Colchicina,0,Colchicina,505.5
+70%,rising,plaquenil,Colchicina,0,Colchicina,505.5
+50%,rising,colchicina mecanismo de accion,Colchicina,0,Colchicina,505.5
+50%,rising,colchicina plm,Colchicina,0,Colchicina,505.5
+40%,rising,colchicina pret,Colchicina,0,Colchicina,505.5
100,top,ivermectin coronavirus,Ivermectin,0,Ivermectina,2662
81,top,covid ivermectin,Ivermectin,0,Ivermectina,2662
48,top,covid 19 ivermectin,Ivermectin,0,Ivermectina,2662
41,top,ivermectin tablet,Ivermectin,0,Ivermectina,2662
34,top,ivermectin corona,Ivermectin,0,Ivermectina,2662
27,top,ivermectin dogs,Ivermectin,0,Ivermectina,2662
27,top,ivermectin for humans,Ivermectin,0,Ivermectina,2662
25,top,ivermectina,Ivermectin,0,Ivermectina,2662
23,top,ivermectin for covid,Ivermectin,0,Ivermectina,2662
22,top,ivermectin dose,Ivermectin,0,Ivermectina,2662
21,top,ivermectin for dogs,Ivermectin,0,Ivermectina,2662
20,top,ivermectin uses,Ivermectin,0,Ivermectina,2662
20,top,ivermectin dosage,Ivermectin,0,Ivermectina,2662
17,top,ivermectin india,Ivermectin,0,Ivermectina,2662
16,top,ivermectin scabies,Ivermectin,0,Ivermectina,2662
16,top,ivermectin tablets,Ivermectin,0,Ivermectina,2662
16,top,ivermectin for covid 19,Ivermectin,0,Ivermectina,2662
15,top,scabies,Ivermectin,0,Ivermectina,2662
15,top,doxycycline,Ivermectin,0,Ivermectina,2662
14,top,ivermectin cream,Ivermectin,0,Ivermectina,2662
14,top,ivermectin drug,Ivermectin,0,Ivermectina,2662
14,top,ivermectin doxycycline,Ivermectin,0,Ivermectina,2662
14,top,ivermectin for coronavirus,Ivermectin,0,Ivermectina,2662
14,top,ivermectin australia,Ivermectin,0,Ivermectina,2662
13,top,ivermectin news,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin coronavirus,Ivermectin,0,Ivermectina,2662
Breakout,rising,covid ivermectin,Ivermectin,0,Ivermectina,2662
Breakout,rising,covid 19 ivermectin,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin corona,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin for covid,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin for covid 19,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin for coronavirus,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin in coronavirus,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin in covid,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin and covid,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin covid-19,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin coronavirus treatment,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectina coronavirus,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin and coronavirus,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin in covid 19,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin bangladesh,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin for corona,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin and covid 19,Ivermectin,0,Ivermectina,2662
Breakout,rising,coronavirus treatment,Ivermectin,0,Ivermectina,2662
Breakout,rising,remdesivir,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin covid19,Ivermectin,0,Ivermectina,2662
Breakout,rising,hydroxychloroquine,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin covid treatment,Ivermectin,0,Ivermectina,2662
Breakout,rising,coronavirus vaccine,Ivermectin,0,Ivermectina,2662
Breakout,rising,ivermectin in bangladesh,Ivermectin,0,Ivermectina,2662
100,top,coronavirus ivermectina,Ivermectina,0,Ivermectina,2662
87,top,ivermectina bula,Ivermectina,0,Ivermectina,2662
85,top,covid ivermectina,Ivermectina,0,Ivermectina,2662
49,top,la ivermectina,Ivermectina,0,Ivermectina,2662
31,top,ivermectina dosis,Ivermectina,0,Ivermectina,2662
31,top,ivermectina para que serve,Ivermectina,0,Ivermectina,2662
30,top,ivermectina para que sirve,Ivermectina,0,Ivermectina,2662
29,top,para que sirve ivermectina,Ivermectina,0,Ivermectina,2662
29,top,ivermectina covid 19,Ivermectina,0,Ivermectina,2662
27,top,preÃ§o ivermectina,Ivermectina,0,Ivermectina,2662
27,top,precio ivermectina,Ivermectina,0,Ivermectina,2662
22,top,ivermectina gotas,Ivermectina,0,Ivermectina,2662
19,top,ivermectina humanos,Ivermectina,0,Ivermectina,2662
18,top,que es ivermectina,Ivermectina,0,Ivermectina,2662
18,top,ivermectina para coronavirus,Ivermectina,0,Ivermectina,2662
18,top,ivermectina para covid,Ivermectina,0,Ivermectina,2662
18,top,azitromicina,Ivermectina,0,Ivermectina,2662
17,top,posologia ivermectina,Ivermectina,0,Ivermectina,2662
17,top,ivermectina como tomar,Ivermectina,0,Ivermectina,2662
16,top,remedio ivermectina,Ivermectina,0,Ivermectina,2662
15,top,remÃ©dio ivermectina,Ivermectina,0,Ivermectina,2662
15,top,ivermectina comprar,Ivermectina,0,Ivermectina,2662
12,top,ivermectina coronavÃ­rus,Ivermectina,0,Ivermectina,2662
12,top,ivermectina para humanos,Ivermectina,0,Ivermectina,2662
11,top,ivermectina 6mg,Ivermectina,0,Ivermectina,2662
Breakout,rising,coronavirus ivermectina,Ivermectina,0,Ivermectina,2662
Breakout,rising,covid ivermectina,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina covid 19,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina para coronavirus,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina para covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina coronavÃ­rus,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina para covid 19,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina corona,Ivermectina,0,Ivermectina,2662
Breakout,rising,hidroxicloroquina,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina dosis covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,dosis ivermectina covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina contra coronavirus,Ivermectina,0,Ivermectina,2662
Breakout,rising,cloroquina,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina covid-19,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina e covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina coronavirus dosis,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina corona virus,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina e coronavirus,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina bula covid 19,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina australia,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina tratamiento covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina contra covid,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectin coronavirus,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina coronavirus peru,Ivermectina,0,Ivermectina,2662
Breakout,rising,ivermectina en covid 19,Ivermectina,0,Ivermectina,2662
100,top,avigan favipiravir,Favipiravir,0,Favipiravir,224
98,top,favipiravir coronavirus,Favipiravir,0,Favipiravir,224
97,top,avigan,Favipiravir,0,Favipiravir,224
47,top,favipiravir covid,Favipiravir,0,Favipiravir,224
47,top,favipiravir corona,Favipiravir,0,Favipiravir,224
32,top,remdesivir,Favipiravir,0,Favipiravir,224
26,top,favipiravir india,Favipiravir,0,Favipiravir,224
25,top,favipiravir covid 19,Favipiravir,0,Favipiravir,224
24,top,favipiravir price,Favipiravir,0,Favipiravir,224
22,top,favipiravir tablet,Favipiravir,0,Favipiravir,224
20,top,favipiravir drug,Favipiravir,0,Favipiravir,224
19,top,favipiravir medicine,Favipiravir,0,Favipiravir,224
17,top,favipiravir for coronavirus,Favipiravir,0,Favipiravir,224
17,top,favipiravir fiyat,Favipiravir,0,Favipiravir,224
16,top,favipiravir iÃ§eren ilaÃ§lar,Favipiravir,0,Favipiravir,224
15,top,buy favipiravir,Favipiravir,0,Favipiravir,224
15,top,favipiravir ilaÃ§,Favipiravir,0,Favipiravir,224
14,top,favipiravir news,Favipiravir,0,Favipiravir,224
13,top,avigan coronavirus,Favipiravir,0,Favipiravir,224
13,top,favipiravir precio,Favipiravir,0,Favipiravir,224
13,top,favipiravir prospect,Favipiravir,0,Favipiravir,224
12,top,favipiravir 200,Favipiravir,0,Favipiravir,224
11,top,favipiravir pret,Favipiravir,0,Favipiravir,224
11,top,favipiravir nedir,Favipiravir,0,Favipiravir,224
11,top,favipiravir dosage,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir coronavirus,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir covid,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir corona,Favipiravir,0,Favipiravir,224
Breakout,rising,remdesivir,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir india,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir covid 19,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir price,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir tablet,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir medicine,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir for coronavirus,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir fiyat,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir iÃ§eren ilaÃ§lar,Favipiravir,0,Favipiravir,224
Breakout,rising,buy favipiravir,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir ilaÃ§,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir news,Favipiravir,0,Favipiravir,224
Breakout,rising,avigan coronavirus,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir precio,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir prospect,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir 200,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir pret,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir nedir,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir dosage,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir etken maddesi,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir synthesis,Favipiravir,0,Favipiravir,224
Breakout,rising,favipiravir medicamento,Favipiravir,0,Favipiravir,224
100,top,coronavirus remdesivir,Remdesivir,0,Remdesivir,1181.5
58,top,remdesivir gilead,Remdesivir,0,Remdesivir,1181.5
57,top,gilead,Remdesivir,0,Remdesivir,1181.5
48,top,remdesivir covid,Remdesivir,0,Remdesivir,1181.5
32,top,remdesivir corona,Remdesivir,0,Remdesivir,1181.5
28,top,remdesivir drug,Remdesivir,0,Remdesivir,1181.5
25,top,remdesivir stock,Remdesivir,0,Remdesivir,1181.5
25,top,remdesivir covid 19,Remdesivir,0,Remdesivir,1181.5
23,top,remdesivir news,Remdesivir,0,Remdesivir,1181.5
20,top,remdesivir india,Remdesivir,0,Remdesivir,1181.5
17,top,remdesivir precio,Remdesivir,0,Remdesivir,1181.5
16,top,vaccine,Remdesivir,0,Remdesivir,1181.5
16,top,remdesivir price,Remdesivir,0,Remdesivir,1181.5
14,top,remdesivir medicine,Remdesivir,0,Remdesivir,1181.5
14,top,what is remdesivir,Remdesivir,0,Remdesivir,1181.5
14,top,gilead stock,Remdesivir,0,Remdesivir,1181.5
13,top,remdesivir medicamento,Remdesivir,0,Remdesivir,1181.5
13,top,gilead sciences remdesivir,Remdesivir,0,Remdesivir,1181.5
12,top,remdesivir side effects,Remdesivir,0,Remdesivir,1181.5
12,top,remdesivir results,Remdesivir,0,Remdesivir,1181.5
12,top,gilead sciences,Remdesivir,0,Remdesivir,1181.5
11,top,remdesivir trial,Remdesivir,0,Remdesivir,1181.5
10,top,remdesivir for coronavirus,Remdesivir,0,Remdesivir,1181.5
10,top,hydroxychloroquine,Remdesivir,0,Remdesivir,1181.5
10,top,remdesivir in india,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,coronavirus remdesivir,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir gilead,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,gilead,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir covid,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir corona,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir drug,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir stock,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir covid 19,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir news,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir india,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir precio,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,vaccine,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir price,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir medicine,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,what is remdesivir,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,gilead stock,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir medicamento,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,gilead sciences remdesivir,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir side effects,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir results,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,gilead sciences,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir trial,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir for coronavirus,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,hydroxychloroquine,Remdesivir,0,Remdesivir,1181.5
Breakout,rising,remdesivir in india,Remdesivir,0,Remdesivir,1181.5
100,top,sarilumab covid,Sarilumab,0,Sarilumab,74.5
99,top,kevzara,Sarilumab,0,Sarilumab,74.5
92,top,tocilizumab,Sarilumab,0,Sarilumab,74.5
92,top,kevzara sarilumab,Sarilumab,0,Sarilumab,74.5
64,top,sarilumab ficha tecnica,Sarilumab,0,Sarilumab,74.5
43,top,sarilumab clinical trials,Sarilumab,0,Sarilumab,74.5
39,top,emapalumab,Sarilumab,0,Sarilumab,74.5
36,top,sarilumab mechanism of action,Sarilumab,0,Sarilumab,74.5
Breakout,rising,sarilumab covid,Sarilumab,0,Sarilumab,74.5
Breakout,rising,tocilizumab,Sarilumab,0,Sarilumab,74.5
Breakout,rising,sarilumab clinical trials,Sarilumab,0,Sarilumab,74.5
Breakout,rising,emapalumab,Sarilumab,0,Sarilumab,74.5
Breakout,rising,sarilumab mechanism of action,Sarilumab,0,Sarilumab,74.5
100,top,coronavirus tocilizumab,Tocilizumab,0,Tocilizumab,241.5
54,top,tocilizumab covid,Tocilizumab,0,Tocilizumab,241.5
24,top,precio tocilizumab,Tocilizumab,0,Tocilizumab,241.5
24,top,tocilizumab covid 19,Tocilizumab,0,Tocilizumab,241.5
22,top,tocilizumab actemra,Tocilizumab,0,Tocilizumab,241.5
20,top,farmaco tocilizumab,Tocilizumab,0,Tocilizumab,241.5
20,top,actemra,Tocilizumab,0,Tocilizumab,241.5
14,top,remdesivir,Tocilizumab,0,Tocilizumab,241.5
14,top,roche tocilizumab,Tocilizumab,0,Tocilizumab,241.5
13,top,medicament tocilizumab,Tocilizumab,0,Tocilizumab,241.5
13,top,tocilizumab corona,Tocilizumab,0,Tocilizumab,241.5
13,top,tocilizumab indicazioni,Tocilizumab,0,Tocilizumab,241.5
12,top,tocilizumab prezzo,Tocilizumab,0,Tocilizumab,241.5
10,top,tocilizumab price,Tocilizumab,0,Tocilizumab,241.5
10,top,roactemra tocilizumab,Tocilizumab,0,Tocilizumab,241.5
9,top,roactemra,Tocilizumab,0,Tocilizumab,241.5
9,top,tocilizumab prix,Tocilizumab,0,Tocilizumab,241.5
9,top,tocilizumab india,Tocilizumab,0,Tocilizumab,241.5
8,top,tocilizumab covid-19,Tocilizumab,0,Tocilizumab,241.5
7,top,tocilizumab injection,Tocilizumab,0,Tocilizumab,241.5
7,top,que es tocilizumab,Tocilizumab,0,Tocilizumab,241.5
7,top,tocilizumab costo,Tocilizumab,0,Tocilizumab,241.5
7,top,artrite reumatoide,Tocilizumab,0,Tocilizumab,241.5
6,top,tocilizumab scheda tecnica,Tocilizumab,0,Tocilizumab,241.5
6,top,le tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,coronavirus tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab covid,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab covid 19,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,farmaco tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,remdesivir,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,medicament tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab corona,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab indicazioni,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab prezzo,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab prix,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab covid-19,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,que es tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab costo,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,artrite reumatoide,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab scheda tecnica,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,le tocilizumab,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab plm,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab napoli,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,coronavirus italia,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab peru,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab medicine,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,plaquenil,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,coronavirus cura,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab cena,Tocilizumab,0,Tocilizumab,241.5
Breakout,rising,tocilizumab for coronavirus,Tocilizumab,0,Tocilizumab,241.5
100,top,dapagliflozin metformin,Dapagliflozin,0,Dapagliflozin,154.5
89,top,empagliflozin,Dapagliflozin,0,Dapagliflozin,154.5
80,top,canagliflozin,Dapagliflozin,0,Dapagliflozin,154.5
70,top,dapagliflozin heart failure,Dapagliflozin,0,Dapagliflozin,154.5
56,top,forxiga,Dapagliflozin,0,Dapagliflozin,154.5
54,top,dapagliflozin tablets,Dapagliflozin,0,Dapagliflozin,154.5
54,top,dapagliflozin dose,Dapagliflozin,0,Dapagliflozin,154.5
52,top,forxiga dapagliflozin,Dapagliflozin,0,Dapagliflozin,154.5
37,top,xigduo,Dapagliflozin,0,Dapagliflozin,154.5
32,top,dapagliflozin side effects,Dapagliflozin,0,Dapagliflozin,154.5
30,top,dapagliflozin uses,Dapagliflozin,0,Dapagliflozin,154.5
26,top,dapagliflozin propanediol,Dapagliflozin,0,Dapagliflozin,154.5
24,top,dapagliflozin brand name,Dapagliflozin,0,Dapagliflozin,154.5
17,top,dapagliflozin bnf,Dapagliflozin,0,Dapagliflozin,154.5
16,top,dapagliflozin in patients with heart failure and reduced ejection fraction,Dapagliflozin,0,Dapagliflozin,154.5
+110%,rising,dapagliflozin dose,Dapagliflozin,0,Dapagliflozin,154.5
+60%,rising,canagliflozin,Dapagliflozin,0,Dapagliflozin,154.5
100,top,interferon alfa,Interferon,0,Interferón,1991
96,top,interferon 2b,Interferon,0,Interferón,1991
73,top,interferon alfa 2b,Interferon,0,Interferón,1991
40,top,alpha interferon,Interferon,0,Interferón,1991
36,top,coronavirus interferon,Interferon,0,Interferón,1991
28,top,interferon para que sirve,Interferon,0,Interferón,1991
28,top,beta interferon,Interferon,0,Interferón,1991
23,top,interferon alpha 2b,Interferon,0,Interferón,1991
21,top,que es interferon,Interferon,0,Interferón,1991
18,top,cuba interferon,Interferon,0,Interferón,1991
17,top,cuba,Interferon,0,Interferón,1991
17,top,interferon gamma,Interferon,0,Interferón,1991
15,top,interferon covid,Interferon,0,Interferón,1991
13,top,interferon natural,Interferon,0,Interferón,1991
13,top,interferon precio,Interferon,0,Interferón,1991
12,top,interferon 2b coronavirus,Interferon,0,Interferón,1991
9,top,interferon b2,Interferon,0,Interferón,1991
9,top,interferon que contiene,Interferon,0,Interferón,1991
9,top,que es el interferon,Interferon,0,Interferón,1991
8,top,interferon alfa b2,Interferon,0,Interferón,1991
8,top,what is interferon,Interferon,0,Interferón,1991
8,top,interferon alfa 2b coronavirus,Interferon,0,Interferón,1991
8,top,interferon covid 19,Interferon,0,Interferón,1991
7,top,medicamento interferon,Interferon,0,Interferón,1991
7,top,manzanilla interferon,Interferon,0,Interferón,1991
Breakout,rising,interferon covid,Interferon,0,Interferón,1991
Breakout,rising,interferon 2b coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon b2,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa b2,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa 2b coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon covid 19,Interferon,0,Interferón,1991
Breakout,rising,manzanilla interferon,Interferon,0,Interferón,1991
Breakout,rising,interferon para coronavirus,Interferon,0,Interferón,1991
Breakout,rising,cuba coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon te verde,Interferon,0,Interferón,1991
Breakout,rising,cuba interferon alpha 2b,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa 2b cuba,Interferon,0,Interferón,1991
Breakout,rising,interferon en alimentos,Interferon,0,Interferón,1991
Breakout,rising,interferon cubano,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa 2b para que sirve,Interferon,0,Interferón,1991
Breakout,rising,interferon alpha 2b coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon donde se encuentra,Interferon,0,Interferón,1991
Breakout,rising,diente de leon,Interferon,0,Interferón,1991
Breakout,rising,interferon y coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon beta coronavirus,Interferon,0,Interferón,1991
Breakout,rising,interferon componentes,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa 2b natural,Interferon,0,Interferón,1991
Breakout,rising,remdesivir,Interferon,0,Interferón,1991
Breakout,rising,lopinavir,Interferon,0,Interferón,1991
Breakout,rising,interferon alfa 2b que contiene,Interferon,0,Interferón,1991
100,top,interferÃ³n alfa,Interferón,0,Interferón,1991
74,top,interferÃ³n alfa 2b,Interferón,0,Interferón,1991
57,top,interferon,Interferón,0,Interferón,1991
30,top,que es el interferÃ³n,Interferón,0,Interferón,1991
25,top,quÃ© es interferÃ³n,Interferón,0,Interferón,1991
18,top,interferon alfa 2b,Interferón,0,Interferón,1991
18,top,quÃ© es el interferÃ³n,Interferón,0,Interferón,1991
17,top,interferÃ³n precio,Interferón,0,Interferón,1991
15,top,medicamento interferÃ³n,Interferón,0,Interferón,1991
13,top,interferon para que sirve,Interferón,0,Interferón,1991
11,top,interferÃ³n donde lo consigo,Interferón,0,Interferón,1991
10,top,que es el interferÃ³n y para que sirve,Interferón,0,Interferón,1991
10,top,interferÃ³n natural,Interferón,0,Interferón,1991
10,top,interferÃ³n para quÃ© sirve,Interferón,0,Interferón,1991
6,top,para quÃ© sirve el interferÃ³n,Interferón,0,Interferón,1991
4,top,que es el interferÃ³n alfa 2b,Interferón,0,Interferón,1991
Breakout,rising,interferÃ³n alfa 2b,Interferón,0,Interferón,1991
Breakout,rising,interferon alfa 2b,Interferón,0,Interferón,1991
Breakout,rising,medicamento interferÃ³n,Interferón,0,Interferón,1991
Breakout,rising,interferon para que sirve,Interferón,0,Interferón,1991
Breakout,rising,interferÃ³n donde lo consigo,Interferón,0,Interferón,1991
Breakout,rising,que es el interferÃ³n y para que sirve,Interferón,0,Interferón,1991
Breakout,rising,interferÃ³n para quÃ© sirve,Interferón,0,Interferón,1991
Breakout,rising,que es el interferÃ³n alfa 2b,Interferón,0,Interferón,1991
+180%,rising,interferÃ³n alfa,Interferón,0,Interferón,1991
100,top,lopinavir,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
77,top,lopinavir/ritonavir coronavirus,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
44,top,lopinavir ritonavir,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
18,top,lopinavir/ritonavir precio,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
Breakout,rising,lopinavir/ritonavir coronavirus,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
Breakout,rising,lopinavir ritonavir,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
Breakout,rising,lopinavir/ritonavir precio,Lopinavir/ritonavir,0,Lopinavir OR Ritonavir,605.5
100,top,ritonavir lopinavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
95,top,lopinavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
33,top,ritonavir and lopinavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
28,top,ritonavir coronavirus,Ritonavir,0,Lopinavir OR Ritonavir,605.5
12,top,remdesivir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
11,top,ritonavir covid,Ritonavir,0,Lopinavir OR Ritonavir,605.5
11,top,ritonavir y lopinavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
9,top,kaletra,Ritonavir,0,Lopinavir OR Ritonavir,605.5
9,top,oseltamivir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
8,top,lopinavir ritonavir covid,Ritonavir,0,Lopinavir OR Ritonavir,605.5
7,top,chloroquine,Ritonavir,0,Lopinavir OR Ritonavir,605.5
7,top,darunavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
7,top,lopinavir ritonavir tablets,Ritonavir,0,Lopinavir OR Ritonavir,605.5
6,top,atazanavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
6,top,darunavir ritonavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
6,top,lopinavir e ritonavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
5,top,atazanavir ritonavir,Ritonavir,0,Lopinavir OR Ritonavir,605.5
5,top,lopinavir and ritonavir tablets,Ritonavir,0,Lopinavir OR Ritonavir,605.5
